median_rates,mean_rates,product_index,product_type,product_name,product_brand,price,avg_rating,total_comment,seller,website
5,5,10555843051,Laptop,Apple Macbook Pro BAR 15 2.2GHz i7 256GB Sliver MR962ZP/A 手提電腦,Apple,16688,0,65,香港蘇寧,https://product.hksuning.com/0000000000/10555843051.html
5,5,10970237102,Laptop,HUAWEI MateBook 13 i5/8GB/256GB/深空灰 手提電腦,HUAWEI,6998,0,64,香港蘇寧,https://product.hksuning.com/0000000000/10970237102.html
5,5,10555843999,Laptop,Apple Macbook Pro BAR 15 2.6GHz i7 512GB Silver MR972ZP/A 手提電腦,Apple,18988,0,63,香港蘇寧,https://product.hksuning.com/0000000000/10555843999.html
5,5,10944549901,Mobile Phone,SAMSUNG TAB A 8 WIFI WITH S PEN 平板電腦 黑色,SAMSUNG,1888,0,63,香港蘇寧,https://product.hksuning.com/0000000000/10944549901.html
5,5,10964123807,Laptop,Apple Macbook Pro with Touch Bar 15 2.3GHz I9 512GB Space Gray MV912ZP/A 手提電腦,Apple,20679,0,61,香港蘇寧,https://product.hksuning.com/0000000000/10964123807.html
5,5,10555868338,Tablet,Apple iPad Pro 12.9 64GB Wi-Fi Space Gray MTEL2ZP/A 平板電腦,Apple,7199,0,60,香港蘇寧,https://product.hksuning.com/0000000000/10555868338.html
5,5,10394984583,Tablet,Apple iPad (2018) Wi-Fi + Cellular 32GB MR6N2ZP/A 太空灰,Apple,3288,0,59,香港蘇寧,https://product.hksuning.com/0000000000/10394984583.html
5,5,10880925011,Mobile Phone,HUAWE Y7 PRO 2019 智能手機 黑色,HUAWE,1188,0,59,香港蘇寧,https://product.hksuning.com/0000000000/10880925011.html
5,5,615437999,Tablet,微軟 (Microsoft) Surface Book Performance Base (i7/16GB/512GB),微軟,21688,0,58,香港蘇寧,https://product.hksuning.com/0000000000/615437999.html
5,5,11228763764,Mobile Phone,SAMSUNG T290 GALAXY TAB A 8 32GB WIFI,SAMSUNG,988,0,57,香港蘇寧,https://product.hksuning.com/0000000000/11228763764.html
5,5,10880925012,Mobile Phone,HUAWEI Y7 PRO 2019 智能手機 藍色,HUAWEI,1188,0,57,香港蘇寧,https://product.hksuning.com/0000000000/10880925012.html
5,5,10964145683,Tablet,APPLE IPAD MINI 2019 64GB 4G SILVER MUX62ZP/A 平板電腦,APPLE,3888,0,53,香港蘇寧,https://product.hksuning.com/0000000000/10964145683.html
5,4.98,11197208554,Mobile Phone,SAMSUNG SM-T510NZDETGY TAB A 10.1 32GB WIFI 金色,SAMSUNG,1888,0,52,香港蘇寧,https://product.hksuning.com/0000000000/11197208554.html
5,5,10574071838,Laptop,Apple Macbook Pro 13 with Touch Bar 1.4GHz I5 Space Gray MUHP2ZP/A 手提電腦,Apple,11899,0,52,香港蘇寧,https://product.hksuning.com/0000000000/10574071838.html
5,5,150843468,Mobile Phone,[限量1件]華為 (HUAWEI) P9 標準版 智能電話 月光銀,[限量1件]華為,3280,0,51,香港蘇寧,https://product.hksuning.com/0000000000/150843468.html
5,5,10584849251,Mobile Phone,APPLE IPHONE XS 512GB 手機 銀色,APPLE,10799,0,49,香港蘇寧,https://product.hksuning.com/0000000000/10584849251.html
5,5,10555846917,Tablet,Apple iPad Pro 12.9 256GB 4G Space Gray MTHV2ZP/A 平板電腦,Apple,9199,0,48,香港蘇寧,https://product.hksuning.com/0000000000/10555846917.html
5,5,10719285049,Mobile Phone,SAMSUNG GALAXY NOTE 9 128GB 手機 白色,SAMSUNG,5556.12,0,45,香港蘇寧,https://product.hksuning.com/0000000000/10719285049.html
5,5,10944549906,Mobile Phone,SAMSUNG TAB A 8 LTE WITH S PEN 平板電腦 黑色,SAMSUNG,2488,0,44,香港蘇寧,https://product.hksuning.com/0000000000/10944549906.html
5,5,10555572829,Tablet,Apple iPad Pro 11 64GB 4G Space Gray MU0M2ZP/A 平板電腦,Apple,6799,0,43,香港蘇寧,https://product.hksuning.com/0000000000/10555572829.html
5,5,11136280253,Mobile Phone,VIVO Y17 手機 藍色,VIVO,1698,0,43,香港蘇寧,https://product.hksuning.com/0000000000/11136280253.html
5,4.98,10555805676,Tablet,Apple iPad Pro 11 512GB Wi-Fi Space Gray MTXT2ZP/A 平板電腦,Apple,8199,0,41,香港蘇寧,https://product.hksuning.com/0000000000/10555805676.html
5,5,10964123793,Laptop,Apple Macbook Pro with Touch Bar 15 2.6GHz I7 256GB Space Gray MV902ZP/A 手提電腦,Apple,17099,0,41,香港蘇寧,https://product.hksuning.com/0000000000/10964123793.html
5,5,10555857393,Laptop,APPLE Macbook 12 1.2GHz M3 256GB Gold MRQN2ZP/A 手提電腦,APPLE,9288,0,40,香港蘇寧,https://product.hksuning.com/0000000000/10555857393.html
5,4.95,10964145562,Tablet,APPLE IPAD AIR 10.5 256GB 4G SPACE GREY MV0N2ZP/A 平板電腦,APPLE,5488,0,40,香港蘇寧,https://product.hksuning.com/0000000000/10964145562.html
5,5,11314864622,Mobile Phone,SAMSUNG Note10+ 手機 12GB+512GB 幻光,SAMSUNG,8998,0,39,香港蘇寧,https://product.hksuning.com/0000000000/11314864622.html
5,5,10964145600,Tablet,APPLE IPAD AIR 10.5 256GB 4G GOLD MV0Q2ZP/A 平板電腦,APPLE,5499,0,39,香港蘇寧,https://product.hksuning.com/0000000000/10964145600.html
5,5,10880925013,Mobile Phone,HUAWEI Y7 PRO 2019 智能手機 紅色,HUAWEI,1188,0,39,香港蘇寧,https://product.hksuning.com/0000000000/10880925013.html
5,5,10877830653,Mobile Phone,NOKIA 9 PUREVIEW 手機 藍色,NOKIA,3998,0,37,香港蘇寧,https://product.hksuning.com/0000000000/10877830653.html
5,5,11136280258,Mobile Phone,VIVO Y17 手機 紫色,VIVO,1698,0,37,香港蘇寧,https://product.hksuning.com/0000000000/11136280258.html
5,5,612739294,Laptop,雷蛇 (RAZER) Blade B6NT/W10/FHD/i7/16GB/1TB SSD 電競級遊戲筆記本,雷蛇,17599,0,36,香港蘇寧,https://product.hksuning.com/0000000000/612739294.html
5,4.94,10964145573,Tablet,APPLE IPAD AIR 10.5 256GB 4G SILVER MV0P2ZP/A 平板電腦,APPLE,5488,0,35,香港蘇寧,https://product.hksuning.com/0000000000/10964145573.html
5,5,11314864616,Mobile Phone,SAMSUNG Note10+ 手機 12GB+512GB 幻黑,SAMSUNG,8998,0,35,香港蘇寧,https://product.hksuning.com/0000000000/11314864616.html
5,5,10964145765,Tablet,APPLE IPAD MINI 2019 256GB 4G SILVER MUXD2ZP/A 平板電腦,APPLE,4899,0,35,香港蘇寧,https://product.hksuning.com/0000000000/10964145765.html
5,5,11193559892,Mobile Phone,SAMSUNG GALAXY A80 手機 8+128GB 幻魅金,SAMSUNG,4098,0,34,香港蘇寧,https://product.hksuning.com/0000000000/11193559892.html
5,5,10574070923,Laptop,Apple Macbook Pro 13 with Touch Bar 1.4GHz I5 128GB Space Gray MUHN2ZP/A 手提電腦,Apple,10399,0,34,香港蘇寧,https://product.hksuning.com/0000000000/10574070923.html
5,5,10555867477,Tablet,Apple iPad Pro 12.9 512GB Wi-Fi Space Gray MTFP2ZP/A 平板電腦,Apple,9699,0,33,香港蘇寧,https://product.hksuning.com/0000000000/10555867477.html
5,5,690402405,Mobile Phone,MEIZU PRO 7 PLUS M793H 手機 黑色,MEIZU,1799,0,30,香港蘇寧,https://product.hksuning.com/0000000000/690402405.html
5,5,10748547461,Mobile Phone,NOKIA 8.1 智能手機 鋼銀色,NOKIA,1999,0,30,香港蘇寧,https://product.hksuning.com/0000000000/10748547461.html
5,5,10555566928,Tablet,Apple iPad Pro 11 512GB 4G Space Gray MU1F2ZP/A 平板電腦,Apple,9199,0,29,香港蘇寧,https://product.hksuning.com/0000000000/10555566928.html
5,5,10555867679,Tablet,Apple iPad Pro 12.9 64GB Wi-Fi Silver MTEM2ZP/A 平板電腦,Apple,7199,0,28,香港蘇寧,https://product.hksuning.com/0000000000/10555867679.html
5,5,10580005239,Mobile Phone,SAMSUNG SM-T835CZKLTGY BLACK TAB S4 256GB LTE【蘇寧9周年】,SAMSUNG,6288,0,27,香港蘇寧,https://product.hksuning.com/0000000000/10580005239.html
5,5,11193559889,Mobile Phone,SAMSUNG GALAXY A80 手機 8+128GB 魅影黑,SAMSUNG,4098,0,27,香港蘇寧,https://product.hksuning.com/0000000000/11193559889.html
5,5,10592156842,Laptop,Apple Macbook Pro with Touch Bar 13 2.4GHz I5 512GB Silver MV9A2ZP/A 手提電腦,Apple,14945,0,27,香港蘇寧,https://product.hksuning.com/0000000000/10592156842.html
5,5,10555863478,Tablet,Apple iPad Pro 12.9 64GB 4G Space Gray MTHJ2ZP/A 平板電腦,Apple,8199,0,24,香港蘇寧,https://product.hksuning.com/0000000000/10555863478.html
5,5,10964123852,Laptop,Apple Macbook Pro with Touch Bar 15 2.3GHz I9 512GB Silver MV932ZP/A 手提電腦,Apple,20679,0,24,香港蘇寧,https://product.hksuning.com/0000000000/10964123852.html
5,5,10964124188,Tablet,APPLE IPAD AIR 10.5 64GB 4G SPACE GREY MV0D2ZP/A 平板電腦,APPLE,4599,0,23,香港蘇寧,https://product.hksuning.com/0000000000/10964124188.html
5,5,10555867395,Tablet,Apple iPad Pro 12.9 512GB Wi-Fi Silver MTFQ2ZP/A 平板電腦,Apple,9699,0,23,香港蘇寧,https://product.hksuning.com/0000000000/10555867395.html
5,5,690402406,Mobile Phone,MEIZU PRO 7 PLUS M793H 手機 太空黑,MEIZU,1799,0,21,香港蘇寧,https://product.hksuning.com/0000000000/690402406.html
5,5,10574067139,Laptop,Apple Macbook Air 13 1.6GHz I5 128GB Gold MVFM2ZP/A 手提電腦,Apple,8899,0,21,香港蘇寧,https://product.hksuning.com/0000000000/10574067139.html
5,5,10574063711,Laptop,Apple Macbook Air 13 1.6GHz I5 256GB Space Gray MVFJ2ZP/A 手提電腦,Apple,10399,0,21,香港蘇寧,https://product.hksuning.com/0000000000/10574063711.html
5,5,,,,,,,,,
5,5,10574068768,Laptop,Apple Macbook Air 13 1.6GHz I5 256GB Gold MVFN2ZP/A 手提電腦,Apple,10399,0,20,香港蘇寧,https://product.hksuning.com/0000000000/10574068768.html
5,5,11314878283,Mobile Phone,SAMSUNG Note10 手機 8GB+256GB 幻光,SAMSUNG,6998,0,19,香港蘇寧,https://product.hksuning.com/0000000000/11314878283.html
5,5,10548430151,Mobile Phone,LG G7 手機 64GB 藍色,LG,4398,0,18,香港蘇寧,https://product.hksuning.com/0000000000/10548430151.html
5,5,11194736884,Laptop,Asus VivoBook14 X420FA-SS8202T Notebook 手提電腦,Asus,6498,0,18,香港蘇寧,https://product.hksuning.com/0000000000/11194736884.html
5,5,10717774549,Tablet,AMAZON ALL KINDLE PAPERWHITE 4TH GEN 32GB 黑色 電子書,AMAZON,1388,0,18,香港蘇寧,https://product.hksuning.com/0000000000/10717774549.html
5,5,10964124236,Tablet,APPLE IPAD AIR 10.5 64GB 4G GOLD MV0F2ZP/A 平板電腦,APPLE,4488,0,16,香港蘇寧,https://product.hksuning.com/0000000000/10964124236.html
5,5,10555803878,Tablet,Apple iPad Pro 11 512GB Wi-Fi Silver MTXU2ZP/A 平板電腦,Apple,8199,0,16,香港蘇寧,https://product.hksuning.com/0000000000/10555803878.html
5,5,10859217502,Mobile Phone,LENOVO L38011 K5 PLAY 3+32GB 手機 藍色,LENOVO,1099,0,8,香港蘇寧,https://product.hksuning.com/0000000000/10859217502.html
5,5,10859217502,Mobile Phone,LENOVO L38011 K5 PLAY 3+32GB 手機 藍色,LENOVO,1099,0,8,香港蘇寧,https://product.hksuning.com/0000000000/10859217502.html
5,5,10964124211,Tablet,APPLE IPAD AIR 10.5 64GB 4G SILVER MV0E2ZP/A 平板電腦,APPLE,4599,0,16,香港蘇寧,https://product.hksuning.com/0000000000/10964124211.html
5,5,10594811399,Mobile Phone,LG K11+ 智能手機 藍色,LG,1598,0,16,香港蘇寧,https://product.hksuning.com/0000000000/10594811399.html
5,5,10592156838,Laptop,Apple Macbook Pro with Touch Bar 13 2.4GHz I5 256GB Silver MV992ZP/A 手提電腦,Apple,13399,0,15,香港蘇寧,https://product.hksuning.com/0000000000/10592156838.html
5,5,10717774544,Tablet,AMAZON ALL KINDLE PAPERWHITE 4TH GEN 8GB 黑色 電子書,AMAZON,1699,0,14,香港蘇寧,https://product.hksuning.com/0000000000/10717774544.html
5,5,10580992866,Tablet,AMAZON KINDLE PAPERWHITE HD WIFI 4GB WHITE 電子書,AMAZON,1599,0,14,香港蘇寧,https://product.hksuning.com/0000000000/10580992866.html
5,5,10686527830,Mobile Phone,ALCATEL 5V 手機 黑色,ALCATEL,1399,0,14,香港蘇寧,https://product.hksuning.com/0000000000/10686527830.html
5,5,675174484,Laptop,HP PAVILION GAMING 15 手提電腦,HP,11999,0,14,香港蘇寧,https://product.hksuning.com/0000000000/675174484.html
5,5,10555566560,Tablet,Apple iPad Pro 11 512GB 4G Silver MU1M2ZP/A 平板電腦,Apple,9199,0,13,香港蘇寧,https://product.hksuning.com/0000000000/10555566560.html
5,5,10555859590,Laptop,Apple Macbook 12 1.3GHz I5 512GB Gold MRQP2ZP/A 手提電腦,Apple,11088,0,13,香港蘇寧,https://product.hksuning.com/0000000000/10555859590.html
5,5,10594811400,Mobile Phone,LG K11+ 智能手機 金色,LG,1598,0,13,香港蘇寧,https://product.hksuning.com/0000000000/10594811400.html
5,5,612739286,Laptop,雷蛇 (RAZER) Blade (B6NT/W10/FHD/i7/16GB/256GB SSD) 電競級遊戲筆記本,雷蛇,15999,0,13,香港蘇寧,https://product.hksuning.com/0000000000/612739286.html
5,5,11314878266,Mobile Phone,SAMSUNG Note10 手機 8GB+256GB 幻黑,SAMSUNG,6998,0,12,香港蘇寧,https://product.hksuning.com/0000000000/11314878266.html
5,5,10574052648,Laptop,Apple Macbook Air 13 1.6GHz I5 128GB Silver MVFK2ZP/A 手提電腦,Apple,8899,0,12,香港蘇寧,https://product.hksuning.com/0000000000/10574052648.html
5,5,10574072528,Laptop,Apple Macbook Pro 13 with Touch Bar 1.4GHz i5 128GB Silver MUHQ2ZP/A 手提電腦,Apple,10399,0,12,香港蘇寧,https://product.hksuning.com/0000000000/10574072528.html
5,5,10555567339,Tablet,Apple iPad Pro 11 64GB 4G Silver MU0U2ZP/A 平板電腦,Apple,6799,0,12,香港蘇寧,https://product.hksuning.com/0000000000/10555567339.html
5,5,10584534153,Mobile Phone,MOTOROLA MOTO E5 PLUS 手機 黑色,MOTOROLA,1529,0,11,香港蘇寧,https://product.hksuning.com/0000000000/10584534153.html
5,5,10555861888,Tablet,Apple iPad Pro 12.9 512GB 4G Space Gray MTJD2ZP/A 平板電腦,Apple,10629,0,11,香港蘇寧,https://product.hksuning.com/0000000000/10555861888.html
5,5,10555862151,Tablet,Apple iPad Pro 12.9 64GB 4G Silver MTHP2ZP/A 平板電腦,Apple,8199,0,10,香港蘇寧,https://product.hksuning.com/0000000000/10555862151.html
5,5,11322412881,Laptop,ASUS Laptop X407MA-AS4011T notebook手提電腦,ASUS,2998,0,10,香港蘇寧,https://product.hksuning.com/0000000000/11322412881.html
5,5,10574064814,Laptop,Apple Macbook Air 13 1.6GHz I5 256GB Silver MVFL2ZP/A 手提電腦,Apple,10399,0,10,香港蘇寧,https://product.hksuning.com/0000000000/10574064814.html
5,5,10574051410,Laptop,Apple Macbook Air 13 1.6GHz I5 128GB Space Gray MVFH2ZP/A 手提電腦,Apple,8899,0,10,香港蘇寧,https://product.hksuning.com/0000000000/10574051410.html
5,5,10748851001,Laptop,FUJITSU E558K503B 15.6'' i5 256GB SSD MADE IN JAPAN 手提電腦,FUJITSU,9998,0,9,香港蘇寧,https://product.hksuning.com/0000000000/10748851001.html
5,5,11314878289,Mobile Phone,SAMSUNG Note10 手機 8GB+256GB 幻白,SAMSUNG,6998,0,9,香港蘇寧,https://product.hksuning.com/0000000000/11314878289.html
5,5,10605103655,Laptop,SAMSUNG NOTEBOOK 9 ALWAYS 13.3'' 512GB SSD NP900X3T-K03HK 手提電腦,SAMSUNG,13480,0,9,香港蘇寧,https://product.hksuning.com/0000000000/10605103655.html
5,5,10162752130,Laptop,FUJITSU U537K703B NB i7 13.3''黑色 手提電腦,FUJITSU,6998,0,9,香港蘇寧,https://product.hksuning.com/0000000000/10162752130.html
5,5,11269697063,Laptop,ASUS VivoBook S406UA-AS8202E Notebook 手提電腦,ASUS,5498,0,8,香港蘇寧,https://product.hksuning.com/0000000000/11269697063.html
5,5,10964123826,Laptop,Apple Macbook Pro with Touch Bar 15 2.6GHz I7 256GB Silver MV922ZP/A 手提電腦,Apple,17859,0,7,香港蘇寧,https://product.hksuning.com/0000000000/10964123826.html
5,5,10569646283,Mobile Phone,MOTOROLA MOTO G6 PLUS 手機 黑色,MOTOROLA,2199,0,7,香港蘇寧,https://product.hksuning.com/0000000000/10569646283.html
5,5,11193559937,Mobile Phone,SAMSUNG GALAXY A80 手機 8+128GB 魅光白,SAMSUNG,4098,0,7,香港蘇寧,https://product.hksuning.com/0000000000/11193559937.html
5,5,10605103653,Laptop,SAMSUNG NOTEBOOK 9 ALWAYS 13.3'' 256GB SSD NP900X3T-K01HK 手提電腦,SAMSUNG,7390,0,6,香港蘇寧,https://product.hksuning.com/0000000000/10605103653.html
5,5,10605103654,Laptop,SAMSUNG NOTEBOOK 9 ALWAYS 13.3'' 256 GB SSD NP900X3T-K02HK 手提電腦,SAMSUNG,11480,0,6,香港蘇寧,https://product.hksuning.com/0000000000/10605103654.html
5,5,10605103656,Laptop,SAMSUNG NOTEBOOK 9 ALWAYS 15'' 256GB SSD NP900X5T-K02HK手提電腦,SAMSUNG,10980,0,6,香港蘇寧,https://product.hksuning.com/0000000000/10605103656.html
5,5,11008663718,Mobile Phone,HONOR View 20 6+128GB 智能手機 幻夜黑,HONOR,3499,0,5,香港蘇寧,https://product.hksuning.com/0000000000/11008663718.html
5,5,10859217499,Mobile Phone,LENOVO K520 S5 4+64GB 手機 黑色,LENOVO,1399,0,5,香港蘇寧,https://product.hksuning.com/0000000000/10859217499.html
5,5,10555851024,Tablet,Apple iPad Pro 12.9 512GB 4G Silver MTJJ2ZP/A 平板電腦,Apple,10629,0,5,香港蘇寧,https://product.hksuning.com/0000000000/10555851024.html
5,5,10555865475,Tablet,Apple iPad Pro 12.9 1TB Wi-Fi Space Gray MTFR2ZP/A 平板電腦,Apple,12499,0,5,香港蘇寧,https://product.hksuning.com/0000000000/10555865475.html
5,5,10555754413,Tablet,Apple iPad Pro 11 1TB Wi-Fi Silver MTXW2ZP/A 平板電腦,Apple,11079,0,4,香港蘇寧,https://product.hksuning.com/0000000000/10555754413.html
5,5,11308814872,Mobile Phone,SAMSUNG TAB S6 WIFI 8+256GB 平板電腦,SAMSUNG,6188,0,4,香港蘇寧,https://product.hksuning.com/0000000000/11308814872.html
5,5,10605109620,Laptop,SAMSUNG NOTEBOOK 9 ALWAYS 15'' 256GB SSD NP900X5T-K01HK 手提電腦,SAMSUNG,9788,0,4,香港蘇寧,https://product.hksuning.com/0000000000/10605109620.html
5,5,11241444386,Laptop,ASUS ZenBook S UX391UA-BP8515E Notebook 手提電腦,ASUS,8998,0,3,香港蘇寧,https://product.hksuning.com/0000000000/11241444386.html
5,5,11008663850,Mobile Phone,HONOR View 20 8+256GB 智能手機 幻影藍,HONOR,3499,0,3,香港蘇寧,https://product.hksuning.com/0000000000/11008663850.html
5,5,11308814750,Mobile Phone,SAMSUNG TAB S6 WIFI 6+128GB 平板電腦,SAMSUNG,5488,0,2,香港蘇寧,https://product.hksuning.com/0000000000/11308814750.html
5,5,10584849614,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 午夜綠色,APPLE,10799,0,2,香港蘇寧,https://product.hksuning.com/0000000000/10584849614.html
5,5,10748851002,Laptop,FUJITSU E548K501B 14'' i5 256GB SSD MADE IN JAPAN 手提電腦,FUJITSU,8998,0,2,香港蘇寧,https://product.hksuning.com/0000000000/10748851002.html
5,5,10578454629,Mobile Phone,GLOBAL PHONE 智能手機 藍色,GLOBAL,2688,0,2,香港蘇寧,https://product.hksuning.com/0000000000/10578454629.html
5,5,11356505335,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 午夜綠色,APPLE,9499,0,2,香港蘇寧,https://product.hksuning.com/0000000000/11356505335.html
5,5,694759712,Laptop,RAZER BLADE STEALTH 13.3 I7/16GB/512GB RZ09-01963E32-R341 遊戲手提電腦,RAZER,13999,0,2,香港蘇寧,https://product.hksuning.com/0000000000/694759712.html
5,5,11228763880,Mobile Phone,SAMSUNG SM-T295C GALAXY TAB A 8 32GB LTE 银色,SAMSUNG,1388,0,2,香港蘇寧,https://product.hksuning.com/0000000000/11228763880.html
5,5,11356505278,Mobile Phone,APPLE IPHONE 11 128GB 手機 綠色,APPLE,6499,0,1,香港蘇寧,https://product.hksuning.com/0000000000/11356505278.html
5,5,11356505336,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 太空灰,APPLE,10799,0,1,香港蘇寧,https://product.hksuning.com/0000000000/11356505336.html
,,11359867696,Tablet,Apple iPad 10.2 Wifi 32GB Space Gray MW742ZP/A 平板電腦,Apple,2599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867696.html
,,11359867697,Tablet,Apple iPad 10.2 Wifi 32GB Silver MW752ZP/A 平板電腦,Apple,2599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867697.html
,,11359867698,Tablet,Apple iPad 10.2 Wifi 32GB Gold MW762ZP/A 平板電腦,Apple,2599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867698.html
,,11359867699,Tablet,Apple iPad 10.2 Wifi 128GB SpaceGray MW772ZP/A 平板電腦,Apple,3399,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867699.html
,,11359867700,Tablet,Apple iPad 10.2 Wifi 128GB Silver MW782ZP/A 平板電腦,Apple,3399,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867700.html
,,11359867701,Tablet,Apple iPad 10.2 WIifi 128GB Gold MW792ZP/A 平板電腦,Apple,3399,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867701.html
,,10555845879,Tablet,Apple iPad Pro 12.9 256GB 4G Silver MTJ62ZP/A 平板電腦,Apple,9199,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10555845879.html
,,10964145768,Tablet,APPLE IPAD MINI 2019 256GB 4G GOLD MUXE2ZP/A 平板電腦,APPLE,4899,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10964145768.html
,,10395120260,Tablet,Apple iPad (2018) Wi-Fi + Cellular 128GB MR732ZP/A 銀色,Apple,3988,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10395120260.html
,,10555823651,Tablet,Apple iPad Pro 11 64GB Wi-Fi Space Gray MTXN2ZP/A 平板電腦,Apple,5799,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10555823651.html
,,10395181893,Tablet,Apple iPad (2018) Wi-Fi 128GB MR7J2ZP/A 太空灰,Apple,3088,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10395181893.html
,,10395197204,Tablet,Apple iPad (2018) Wi-Fi 32GB MRJN2ZP/A 金色,Apple,2428,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10395197204.html
,,11359867692,Tablet,Apple iPad 10.2 4G 32GB Gold MW6D2ZP/A 平板電腦,Apple,3599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11359867692.html
,,624902234,Laptop,Apple MacBook 12 MNYK2ZP/A（金色）,Apple,9388,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/624902234.html
,,10555864883,Laptop,Apple Macbook Air 13 1.6GHz I5 256GB Gold MREF2ZP/A 手提電腦,Apple,10339,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10555864883.html
,,11356500071,Mobile Phone,APPLE IPHONE 11 64GB 手機 紅色,APPLE,5999,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500071.html
,,11356505301,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 太空灰,APPLE,9899,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505301.html
,,11356505303,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 銀色,APPLE,9899,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505303.html
,,11356505306,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 金色,APPLE,9899,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505306.html
,,11356505307,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 午夜綠色,APPLE,9899,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505307.html
,,11362841977,Mobile Phone,HUAWEI NOVA 5T 手機 蘇音藍,HUAWEI,3088,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11362841977.html
,,11008663653,Mobile Phone,HONOR View 20 6+128GB 智能手機 魅海藍,HONOR,3499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11008663653.html
,,11356505270,Mobile Phone,APPLE IPHONE 11 128GB 手機 白色,APPLE,6499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505270.html
,,11356505273,Mobile Phone,APPLE IPHONE 11 128GB 手機 紅色,APPLE,6499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505273.html
,,10584849620,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 銀色,APPLE,12499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849620.html
,,10584849623,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 金色,APPLE,12499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849623.html
,,10584849624,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 午夜綠色,APPLE,12499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849624.html
,,10584849629,Mobile Phone,APPLE IPHONE 8 128GB 手機 太空灰,APPLE,4311.02,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849629.html
,,11308814874,Mobile Phone,SAMSUNG TAB S6 LTE 8+256GB 平板電腦,SAMSUNG,6788,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11308814874.html
,,11356505310,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 銀色,APPLE,11599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505310.html
,,11356505311,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 金色,APPLE,11599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505311.html
,,11356511086,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 太空灰,APPLE,11599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356511086.html
,,11356505312,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 午夜綠色,APPLE,11599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505312.html
,,11356511087,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 銀色,APPLE,10799,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356511087.html
,,11362693362,Mobile Phone,HUAWEI P30 PRO 8+256GB 手機 神秘蓝,HUAWEI,5498,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11362693362.html
,,10584849659,Mobile Phone,APPLE IPHONE 8 128GB 手機 銀色,APPLE,4311.02,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849659.html
,,11356505313,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 太空灰,APPLE,9499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505313.html
,,11356505314,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 銀色,APPLE,9499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505314.html
